OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10598,RATTC,1,1997-07-14 00:00:00.000,1997-08-11 00:00:00.000,1997-07-18 00:00:00.000,3,44.42,Albuquerque,NM,87110,USA
10599,BSBEV,6,1997-07-15 00:00:00.000,1997-08-26 00:00:00.000,1997-07-21 00:00:00.000,3,29.98,London,NULL,EC2 5NT,UK
10600,HUNGC,4,1997-07-16 00:00:00.000,1997-08-13 00:00:00.000,1997-07-21 00:00:00.000,1,45.13,Elgin,OR,97827,USA
10601,HILAA,7,1997-07-16 00:00:00.000,1997-08-27 00:00:00.000,1997-07-22 00:00:00.000,1,58.30,San Cristóbal,Táchira,5022,Venezuela
10602,VAFFE,8,1997-07-17 00:00:00.000,1997-08-14 00:00:00.000,1997-07-22 00:00:00.000,2,2.92,Århus,NULL,8200,Denmark
10603,SAVEA,8,1997-07-18 00:00:00.000,1997-08-15 00:00:00.000,1997-08-08 00:00:00.000,2,48.77,Boise,ID,83720,USA
10604,FURIB,1,1997-07-18 00:00:00.000,1997-08-15 00:00:00.000,1997-07-29 00:00:00.000,1,7.46,Lisboa,NULL,1675,Portugal
10605,MEREP,1,1997-07-21 00:00:00.000,1997-08-18 00:00:00.000,1997-07-29 00:00:00.000,2,379.13,Montréal,Québec,H1J 1C3,Canada
10606,TRADH,4,1997-07-22 00:00:00.000,1997-08-19 00:00:00.000,1997-07-31 00:00:00.000,3,79.40,Sao Paulo,SP,05634-030,Brazil
10607,SAVEA,5,1997-07-22 00:00:00.000,1997-08-19 00:00:00.000,1997-07-25 00:00:00.000,1,200.24,Boise,ID,83720,USA
10608,TOMSP,4,1997-07-23 00:00:00.000,1997-08-20 00:00:00.000,1997-08-01 00:00:00.000,2,27.79,Münster,NULL,44087,Germany
10609,DUMON,7,1997-07-24 00:00:00.000,1997-08-21 00:00:00.000,1997-07-30 00:00:00.000,2,1.85,Nantes,NULL,44000,France
10610,LAMAI,8,1997-07-25 00:00:00.000,1997-08-22 00:00:00.000,1997-08-06 00:00:00.000,1,26.78,Toulouse,NULL,31000,France
10611,WOLZA,6,1997-07-25 00:00:00.000,1997-08-22 00:00:00.000,1997-08-01 00:00:00.000,2,80.65,Warszawa,NULL,01-012,Poland
10612,SAVEA,1,1997-07-28 00:00:00.000,1997-08-25 00:00:00.000,1997-08-01 00:00:00.000,2,544.08,Boise,ID,83720,USA
10613,HILAA,4,1997-07-29 00:00:00.000,1997-08-26 00:00:00.000,1997-08-01 00:00:00.000,2,8.11,San Cristóbal,Táchira,5022,Venezuela
10614,BLAUS,8,1997-07-29 00:00:00.000,1997-08-26 00:00:00.000,1997-08-01 00:00:00.000,3,1.93,Mannheim,NULL,68306,Germany
10615,WILMK,2,1997-07-30 00:00:00.000,1997-08-27 00:00:00.000,1997-08-06 00:00:00.000,3,0.75,Helsinki,NULL,21240,Finland
10616,GREAL,1,1997-07-31 00:00:00.000,1997-08-28 00:00:00.000,1997-08-05 00:00:00.000,2,116.53,Eugene,OR,97403,USA
10617,GREAL,4,1997-07-31 00:00:00.000,1997-08-28 00:00:00.000,1997-08-04 00:00:00.000,2,18.53,Eugene,OR,97403,USA
10618,MEREP,1,1997-08-01 00:00:00.000,1997-09-12 00:00:00.000,1997-08-08 00:00:00.000,1,154.68,Montréal,Québec,H1J 1C3,Canada
10619,MEREP,3,1997-08-04 00:00:00.000,1997-09-01 00:00:00.000,1997-08-07 00:00:00.000,3,91.05,Montréal,Québec,H1J 1C3,Canada
10620,LAUGB,2,1997-08-05 00:00:00.000,1997-09-02 00:00:00.000,1997-08-14 00:00:00.000,3,0.94,Vancouver,BC,V3F 2K1,Canada
10621,ISLAT,4,1997-08-05 00:00:00.000,1997-09-02 00:00:00.000,1997-08-11 00:00:00.000,2,23.73,Cowes,Isle of Wight,PO31 7PJ,UK
10622,RICAR,4,1997-08-06 00:00:00.000,1997-09-03 00:00:00.000,1997-08-11 00:00:00.000,3,50.97,Rio de Janeiro,RJ,02389-890,Brazil
10623,FRANK,8,1997-08-07 00:00:00.000,1997-09-04 00:00:00.000,1997-08-12 00:00:00.000,2,97.18,München,NULL,80805,Germany
10624,THECR,4,1997-08-07 00:00:00.000,1997-09-04 00:00:00.000,1997-08-19 00:00:00.000,2,94.80,Butte,MT,59801,USA
10625,ANATR,3,1997-08-08 00:00:00.000,1997-09-05 00:00:00.000,1997-08-14 00:00:00.000,1,43.90,México D.F.,NULL,05021,Mexico
10626,BERGS,1,1997-08-11 00:00:00.000,1997-09-08 00:00:00.000,1997-08-20 00:00:00.000,2,138.69,Luleå,NULL,S-958 22,Sweden
10627,SAVEA,8,1997-08-11 00:00:00.000,1997-09-22 00:00:00.000,1997-08-21 00:00:00.000,3,107.46,Boise,ID,83720,USA
10628,BLONP,4,1997-08-12 00:00:00.000,1997-09-09 00:00:00.000,1997-08-20 00:00:00.000,3,30.36,Strasbourg,NULL,67000,France
10629,GODOS,4,1997-08-12 00:00:00.000,1997-09-09 00:00:00.000,1997-08-20 00:00:00.000,3,85.46,Sevilla,NULL,41101,Spain
10630,KOENE,1,1997-08-13 00:00:00.000,1997-09-10 00:00:00.000,1997-08-19 00:00:00.000,2,32.35,Brandenburg,NULL,14776,Germany
10631,LAMAI,8,1997-08-14 00:00:00.000,1997-09-11 00:00:00.000,1997-08-15 00:00:00.000,1,0.87,Toulouse,NULL,31000,France
10632,WANDK,8,1997-08-14 00:00:00.000,1997-09-11 00:00:00.000,1997-08-19 00:00:00.000,1,41.38,Stuttgart,NULL,70563,Germany
10633,ERNSH,7,1997-08-15 00:00:00.000,1997-09-12 00:00:00.000,1997-08-18 00:00:00.000,3,477.90,Graz,NULL,8010,Austria
10634,FOLIG,4,1997-08-15 00:00:00.000,1997-09-12 00:00:00.000,1997-08-21 00:00:00.000,3,487.38,Lille,NULL,59000,France
10635,MAGAA,8,1997-08-18 00:00:00.000,1997-09-15 00:00:00.000,1997-08-21 00:00:00.000,3,47.46,Bergamo,NULL,24100,Italy
10636,WARTH,4,1997-08-19 00:00:00.000,1997-09-16 00:00:00.000,1997-08-26 00:00:00.000,1,1.15,Oulu,NULL,90110,Finland
10637,QUEEN,6,1997-08-19 00:00:00.000,1997-09-16 00:00:00.000,1997-08-26 00:00:00.000,1,201.29,Sao Paulo,SP,05487-020,Brazil
10638,LINOD,3,1997-08-20 00:00:00.000,1997-09-17 00:00:00.000,1997-09-01 00:00:00.000,1,158.44,I. de Margarita,Nueva Esparta,4980,Venezuela
10639,SANTG,7,1997-08-20 00:00:00.000,1997-09-17 00:00:00.000,1997-08-27 00:00:00.000,3,38.64,Stavern,NULL,4110,Norway
10640,WANDK,4,1997-08-21 00:00:00.000,1997-09-18 00:00:00.000,1997-08-28 00:00:00.000,1,23.55,Stuttgart,NULL,70563,Germany
10641,HILAA,4,1997-08-22 00:00:00.000,1997-09-19 00:00:00.000,1997-08-26 00:00:00.000,2,179.61,San Cristóbal,Táchira,5022,Venezuela
10642,SIMOB,7,1997-08-22 00:00:00.000,1997-09-19 00:00:00.000,1997-09-05 00:00:00.000,3,41.89,Kobenhavn,NULL,1734,Denmark
10643,ALFKI,6,1997-08-25 00:00:00.000,1997-09-22 00:00:00.000,1997-09-02 00:00:00.000,1,29.46,Berlin,NULL,12209,Germany
10644,WELLI,3,1997-08-25 00:00:00.000,1997-09-22 00:00:00.000,1997-09-01 00:00:00.000,2,0.14,Resende,SP,08737-363,Brazil
10645,HANAR,4,1997-08-26 00:00:00.000,1997-09-23 00:00:00.000,1997-09-02 00:00:00.000,1,12.41,Rio de Janeiro,RJ,05454-876,Brazil
10646,HUNGO,9,1997-08-27 00:00:00.000,1997-10-08 00:00:00.000,1997-09-03 00:00:00.000,3,142.33,Cork,Co. Cork,NULL,Ireland
10647,QUEDE,4,1997-08-27 00:00:00.000,1997-09-10 00:00:00.000,1997-09-03 00:00:00.000,2,45.54,Rio de Janeiro,RJ,02389-673,Brazil
10648,RICAR,5,1997-08-28 00:00:00.000,1997-10-09 00:00:00.000,1997-09-09 00:00:00.000,2,14.25,Rio de Janeiro,RJ,02389-890,Brazil
10649,MAISD,5,1997-08-28 00:00:00.000,1997-09-25 00:00:00.000,1997-08-29 00:00:00.000,3,6.20,Bruxelles,NULL,B-1180,Belgium
10650,FAMIA,5,1997-08-29 00:00:00.000,1997-09-26 00:00:00.000,1997-09-03 00:00:00.000,3,176.81,Sao Paulo,SP,05442-030,Brazil
10651,WANDK,8,1997-09-01 00:00:00.000,1997-09-29 00:00:00.000,1997-09-11 00:00:00.000,2,20.60,Stuttgart,NULL,70563,Germany
10652,GOURL,4,1997-09-01 00:00:00.000,1997-09-29 00:00:00.000,1997-09-08 00:00:00.000,2,7.14,Campinas,SP,04876-786,Brazil
10653,FRANK,1,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-19 00:00:00.000,1,93.25,München,NULL,80805,Germany
10654,BERGS,5,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-11 00:00:00.000,1,55.26,Luleå,NULL,S-958 22,Sweden
10655,REGGC,1,1997-09-03 00:00:00.000,1997-10-01 00:00:00.000,1997-09-11 00:00:00.000,2,4.41,Reggio Emilia,NULL,42100,Italy
10656,GREAL,6,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-10 00:00:00.000,1,57.15,Eugene,OR,97403,USA
10657,SAVEA,2,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,2,352.69,Boise,ID,83720,USA
10658,QUICK,4,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-08 00:00:00.000,1,364.15,Cunewalde,NULL,01307,Germany
10659,QUEEN,7,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-10 00:00:00.000,2,105.81,Sao Paulo,SP,05487-020,Brazil
10660,HUNGC,8,1997-09-08 00:00:00.000,1997-10-06 00:00:00.000,1997-10-15 00:00:00.000,1,111.29,Elgin,OR,97827,USA
10661,HUNGO,7,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-15 00:00:00.000,3,17.55,Cork,Co. Cork,NULL,Ireland
10662,LONEP,3,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-18 00:00:00.000,2,1.28,Portland,OR,97219,USA
10663,BONAP,2,1997-09-10 00:00:00.000,1997-09-24 00:00:00.000,1997-10-03 00:00:00.000,2,113.15,Marseille,NULL,13008,France
10664,FURIB,1,1997-09-10 00:00:00.000,1997-10-08 00:00:00.000,1997-09-19 00:00:00.000,3,1.27,Lisboa,NULL,1675,Portugal
10665,LONEP,1,1997-09-11 00:00:00.000,1997-10-09 00:00:00.000,1997-09-17 00:00:00.000,2,26.31,Portland,OR,97219,USA
10666,RICSU,7,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-22 00:00:00.000,2,232.42,Genève,NULL,1204,Switzerland
10667,ERNSH,7,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-19 00:00:00.000,1,78.09,Graz,NULL,8010,Austria
10668,WANDK,1,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-23 00:00:00.000,2,47.22,Stuttgart,NULL,70563,Germany
10669,SIMOB,2,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-22 00:00:00.000,1,24.39,Kobenhavn,NULL,1734,Denmark
10670,FRANK,4,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,1,203.48,München,NULL,80805,Germany
10671,FRANR,1,1997-09-17 00:00:00.000,1997-10-15 00:00:00.000,1997-09-24 00:00:00.000,1,30.34,Nantes,NULL,44000,France
10672,BERGS,9,1997-09-17 00:00:00.000,1997-10-01 00:00:00.000,1997-09-26 00:00:00.000,2,95.75,Luleå,NULL,S-958 22,Sweden
10673,WILMK,2,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-19 00:00:00.000,1,22.76,Helsinki,NULL,21240,Finland
10674,ISLAT,4,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-30 00:00:00.000,2,0.90,Cowes,Isle of Wight,PO31 7PJ,UK
10675,FRANK,5,1997-09-19 00:00:00.000,1997-10-17 00:00:00.000,1997-09-23 00:00:00.000,2,31.85,München,NULL,80805,Germany
10676,TORTU,2,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-29 00:00:00.000,2,2.01,México D.F.,NULL,05033,Mexico
10677,ANTON,1,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-26 00:00:00.000,3,4.03,México D.F.,NULL,05023,Mexico
10678,SAVEA,7,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,3,388.98,Boise,ID,83720,USA
10679,BLONP,8,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-09-30 00:00:00.000,3,27.94,Strasbourg,NULL,67000,France
10680,OLDWO,1,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,1,26.61,Anchorage,AK,99508,USA
10681,GREAL,3,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,3,76.13,Eugene,OR,97403,USA
10682,ANTON,3,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,2,36.13,México D.F.,NULL,05023,Mexico
10683,DUMON,2,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-10-01 00:00:00.000,1,4.40,Nantes,NULL,44000,France
10684,OTTIK,3,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,1,145.63,Köln,NULL,50739,Germany
10685,GOURL,4,1997-09-29 00:00:00.000,1997-10-13 00:00:00.000,1997-10-03 00:00:00.000,2,33.75,Campinas,SP,04876-786,Brazil
10686,PICCO,2,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-08 00:00:00.000,1,96.50,Salzburg,NULL,5020,Austria
10687,HUNGO,9,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-30 00:00:00.000,2,296.43,Cork,Co. Cork,NULL,Ireland
10688,VAFFE,4,1997-10-01 00:00:00.000,1997-10-15 00:00:00.000,1997-10-07 00:00:00.000,2,299.09,Århus,NULL,8200,Denmark
10689,BERGS,1,1997-10-01 00:00:00.000,1997-10-29 00:00:00.000,1997-10-07 00:00:00.000,2,13.42,Luleå,NULL,S-958 22,Sweden
10690,HANAR,1,1997-10-02 00:00:00.000,1997-10-30 00:00:00.000,1997-10-03 00:00:00.000,1,15.80,Rio de Janeiro,RJ,05454-876,Brazil
10691,QUICK,2,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,2,810.05,Cunewalde,NULL,01307,Germany
10692,ALFKI,4,1997-10-03 00:00:00.000,1997-10-31 00:00:00.000,1997-10-13 00:00:00.000,2,61.02,Berlin,NULL,12209,Germany
10693,WHITC,3,1997-10-06 00:00:00.000,1997-10-20 00:00:00.000,1997-10-10 00:00:00.000,3,139.34,Seattle,WA,98124,USA
10694,QUICK,8,1997-10-06 00:00:00.000,1997-11-03 00:00:00.000,1997-10-09 00:00:00.000,3,398.36,Cunewalde,NULL,01307,Germany
10695,WILMK,7,1997-10-07 00:00:00.000,1997-11-18 00:00:00.000,1997-10-14 00:00:00.000,1,16.72,Helsinki,NULL,21240,Finland
10696,WHITC,8,1997-10-08 00:00:00.000,1997-11-19 00:00:00.000,1997-10-14 00:00:00.000,3,102.55,Seattle,WA,98124,USA
10697,LINOD,3,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,1,45.52,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,ERNSH,4,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,1,272.47,Graz,NULL,8010,Austria
10699,MORGK,3,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-13 00:00:00.000,3,0.58,Leipzig,NULL,04179,Germany
10700,SAVEA,3,1997-10-10 00:00:00.000,1997-11-07 00:00:00.000,1997-10-16 00:00:00.000,1,65.10,Boise,ID,83720,USA
10701,HUNGO,6,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,1997-10-15 00:00:00.000,3,220.31,Cork,Co. Cork,NULL,Ireland
10702,ALFKI,4,1997-10-13 00:00:00.000,1997-11-24 00:00:00.000,1997-10-21 00:00:00.000,1,23.94,Berlin,NULL,12209,Germany
10703,FOLKO,6,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,2,152.30,Bräcke,NULL,S-844 67,Sweden
10704,QUEEN,6,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-11-07 00:00:00.000,1,4.78,Sao Paulo,SP,05487-020,Brazil
10705,HILAA,9,1997-10-15 00:00:00.000,1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,2,3.52,San Cristóbal,Táchira,5022,Venezuela
10706,OLDWO,8,1997-10-16 00:00:00.000,1997-11-13 00:00:00.000,1997-10-21 00:00:00.000,3,135.63,Anchorage,AK,99508,USA
10707,AROUT,4,1997-10-16 00:00:00.000,1997-10-30 00:00:00.000,1997-10-23 00:00:00.000,3,21.74,Colchester,Essex,CO7 6JX,UK
10708,THEBI,6,1997-10-17 00:00:00.000,1997-11-28 00:00:00.000,1997-11-05 00:00:00.000,2,2.96,Portland,OR,97201,USA
10709,GOURL,1,1997-10-17 00:00:00.000,1997-11-14 00:00:00.000,1997-11-20 00:00:00.000,3,210.80,Campinas,SP,04876-786,Brazil
10710,FRANS,1,1997-10-20 00:00:00.000,1997-11-17 00:00:00.000,1997-10-23 00:00:00.000,1,4.98,Torino,NULL,10100,Italy
10711,SAVEA,5,1997-10-21 00:00:00.000,1997-12-02 00:00:00.000,1997-10-29 00:00:00.000,2,52.41,Boise,ID,83720,USA
10712,HUNGO,3,1997-10-21 00:00:00.000,1997-11-18 00:00:00.000,1997-10-31 00:00:00.000,1,89.93,Cork,Co. Cork,NULL,Ireland
10713,SAVEA,1,1997-10-22 00:00:00.000,1997-11-19 00:00:00.000,1997-10-24 00:00:00.000,1,167.05,Boise,ID,83720,USA
10714,SAVEA,5,1997-10-22 00:00:00.000,1997-11-19 00:00:00.000,1997-10-27 00:00:00.000,3,24.49,Boise,ID,83720,USA
10715,BONAP,3,1997-10-23 00:00:00.000,1997-11-06 00:00:00.000,1997-10-29 00:00:00.000,1,63.20,Marseille,NULL,13008,France
10716,RANCH,4,1997-10-24 00:00:00.000,1997-11-21 00:00:00.000,1997-10-27 00:00:00.000,2,22.57,Buenos Aires,NULL,1010,Argentina
10717,FRANK,1,1997-10-24 00:00:00.000,1997-11-21 00:00:00.000,1997-10-29 00:00:00.000,2,59.25,München,NULL,80805,Germany
10718,KOENE,1,1997-10-27 00:00:00.000,1997-11-24 00:00:00.000,1997-10-29 00:00:00.000,3,170.88,Brandenburg,NULL,14776,Germany
10719,LETSS,8,1997-10-27 00:00:00.000,1997-11-24 00:00:00.000,1997-11-05 00:00:00.000,2,51.44,San Francisco,CA,94117,USA
10720,QUEDE,8,1997-10-28 00:00:00.000,1997-11-11 00:00:00.000,1997-11-05 00:00:00.000,2,9.53,Rio de Janeiro,RJ,02389-673,Brazil
10721,QUICK,5,1997-10-29 00:00:00.000,1997-11-26 00:00:00.000,1997-10-31 00:00:00.000,3,48.92,Cunewalde,NULL,01307,Germany
10722,SAVEA,8,1997-10-29 00:00:00.000,1997-12-10 00:00:00.000,1997-11-04 00:00:00.000,1,74.58,Boise,ID,83720,USA
10723,WHITC,3,1997-10-30 00:00:00.000,1997-11-27 00:00:00.000,1997-11-25 00:00:00.000,1,21.72,Seattle,WA,98124,USA
10724,MEREP,8,1997-10-30 00:00:00.000,1997-12-11 00:00:00.000,1997-11-05 00:00:00.000,2,57.75,Montréal,Québec,H1J 1C3,Canada
10725,FAMIA,4,1997-10-31 00:00:00.000,1997-11-28 00:00:00.000,1997-11-05 00:00:00.000,3,10.83,Sao Paulo,SP,05442-030,Brazil
10726,EASTC,4,1997-11-03 00:00:00.000,1997-11-17 00:00:00.000,1997-12-05 00:00:00.000,1,16.56,London,NULL,WX3 6FW,UK
10727,REGGC,2,1997-11-03 00:00:00.000,1997-12-01 00:00:00.000,1997-12-05 00:00:00.000,1,89.90,Reggio Emilia,NULL,42100,Italy
10728,QUEEN,4,1997-11-04 00:00:00.000,1997-12-02 00:00:00.000,1997-11-11 00:00:00.000,2,58.33,Sao Paulo,SP,05487-020,Brazil
10729,LINOD,8,1997-11-04 00:00:00.000,1997-12-16 00:00:00.000,1997-11-14 00:00:00.000,3,141.06,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,BONAP,5,1997-11-05 00:00:00.000,1997-12-03 00:00:00.000,1997-11-14 00:00:00.000,1,20.12,Marseille,NULL,13008,France
10731,CHOPS,7,1997-11-06 00:00:00.000,1997-12-04 00:00:00.000,1997-11-14 00:00:00.000,1,96.65,Bern,NULL,3012,Switzerland
10732,BONAP,3,1997-11-06 00:00:00.000,1997-12-04 00:00:00.000,1997-11-07 00:00:00.000,1,16.97,Marseille,NULL,13008,France
10733,BERGS,1,1997-11-07 00:00:00.000,1997-12-05 00:00:00.000,1997-11-10 00:00:00.000,3,110.11,Luleå,NULL,S-958 22,Sweden
10734,GOURL,2,1997-11-07 00:00:00.000,1997-12-05 00:00:00.000,1997-11-12 00:00:00.000,3,1.63,Campinas,SP,04876-786,Brazil
10735,LETSS,6,1997-11-10 00:00:00.000,1997-12-08 00:00:00.000,1997-11-21 00:00:00.000,2,45.97,San Francisco,CA,94117,USA
10736,HUNGO,9,1997-11-11 00:00:00.000,1997-12-09 00:00:00.000,1997-11-21 00:00:00.000,2,44.10,Cork,Co. Cork,NULL,Ireland
10737,VINET,2,1997-11-11 00:00:00.000,1997-12-09 00:00:00.000,1997-11-18 00:00:00.000,2,7.79,Reims,NULL,51100,France
10738,SPECD,2,1997-11-12 00:00:00.000,1997-12-10 00:00:00.000,1997-11-18 00:00:00.000,1,2.91,Paris,NULL,75016,France
10739,VINET,3,1997-11-12 00:00:00.000,1997-12-10 00:00:00.000,1997-11-17 00:00:00.000,3,11.08,Reims,NULL,51100,France
10740,WHITC,4,1997-11-13 00:00:00.000,1997-12-11 00:00:00.000,1997-11-25 00:00:00.000,2,81.88,Seattle,WA,98124,USA
10741,AROUT,4,1997-11-14 00:00:00.000,1997-11-28 00:00:00.000,1997-11-18 00:00:00.000,3,10.96,Colchester,Essex,CO7 6JX,UK
10742,BOTTM,3,1997-11-14 00:00:00.000,1997-12-12 00:00:00.000,1997-11-18 00:00:00.000,3,243.73,Tsawassen,BC,T2F 8M4,Canada
10743,AROUT,1,1997-11-17 00:00:00.000,1997-12-15 00:00:00.000,1997-11-21 00:00:00.000,2,23.72,Colchester,Essex,CO7 6JX,UK
10744,VAFFE,6,1997-11-17 00:00:00.000,1997-12-15 00:00:00.000,1997-11-24 00:00:00.000,1,69.19,Århus,NULL,8200,Denmark
10745,QUICK,9,1997-11-18 00:00:00.000,1997-12-16 00:00:00.000,1997-11-27 00:00:00.000,1,3.52,Cunewalde,NULL,01307,Germany
10746,CHOPS,1,1997-11-19 00:00:00.000,1997-12-17 00:00:00.000,1997-11-21 00:00:00.000,3,31.43,Bern,NULL,3012,Switzerland
10747,PICCO,6,1997-11-19 00:00:00.000,1997-12-17 00:00:00.000,1997-11-26 00:00:00.000,1,117.33,Salzburg,NULL,5020,Austria
10748,SAVEA,3,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,1997-11-28 00:00:00.000,1,232.55,Boise,ID,83720,USA
10749,ISLAT,4,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,1997-12-19 00:00:00.000,2,61.53,Cowes,Isle of Wight,PO31 7PJ,UK
10750,WARTH,9,1997-11-21 00:00:00.000,1997-12-19 00:00:00.000,1997-11-24 00:00:00.000,1,79.30,Oulu,NULL,90110,Finland
10751,RICSU,3,1997-11-24 00:00:00.000,1997-12-22 00:00:00.000,1997-12-03 00:00:00.000,3,130.79,Genève,NULL,1204,Switzerland
10752,NORTS,2,1997-11-24 00:00:00.000,1997-12-22 00:00:00.000,1997-11-28 00:00:00.000,3,1.39,London,NULL,SW7 1RZ,UK
10753,FRANS,3,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997-11-27 00:00:00.000,1,7.70,Torino,NULL,10100,Italy
10754,MAGAA,6,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997-11-27 00:00:00.000,3,2.38,Bergamo,NULL,24100,Italy
10755,BONAP,4,1997-11-26 00:00:00.000,1997-12-24 00:00:00.000,1997-11-28 00:00:00.000,2,16.71,Marseille,NULL,13008,France
10756,SPLIR,8,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-02 00:00:00.000,2,73.21,Lander,WY,82520,USA
10757,SAVEA,6,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-15 00:00:00.000,1,8.19,Boise,ID,83720,USA
10758,RICSU,3,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-04 00:00:00.000,3,138.17,Genève,NULL,1204,Switzerland
10759,ANATR,3,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-12 00:00:00.000,3,11.99,México D.F.,NULL,05021,Mexico
10760,MAISD,4,1997-12-01 00:00:00.000,1997-12-29 00:00:00.000,1997-12-10 00:00:00.000,1,155.64,Bruxelles,NULL,B-1180,Belgium
10761,RATTC,5,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-08 00:00:00.000,2,18.66,Albuquerque,NM,87110,USA
10762,FOLKO,3,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-09 00:00:00.000,1,328.74,Bräcke,NULL,S-844 67,Sweden
10763,FOLIG,3,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,37.35,Lille,NULL,59000,France
10764,ERNSH,6,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,145.45,Graz,NULL,8010,Austria
10765,QUICK,3,1997-12-04 00:00:00.000,1998-01-01 00:00:00.000,1997-12-09 00:00:00.000,3,42.74,Cunewalde,NULL,01307,Germany
10766,OTTIK,4,1997-12-05 00:00:00.000,1998-01-02 00:00:00.000,1997-12-09 00:00:00.000,1,157.55,Köln,NULL,50739,Germany
10767,SUPRD,4,1997-12-05 00:00:00.000,1998-01-02 00:00:00.000,1997-12-15 00:00:00.000,3,1.59,Charleroi,NULL,B-6000,Belgium
10768,AROUT,3,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-15 00:00:00.000,2,146.32,Colchester,Essex,CO7 6JX,UK
10769,VAFFE,3,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-12 00:00:00.000,1,65.06,Århus,NULL,8200,Denmark
10770,HANAR,8,1997-12-09 00:00:00.000,1998-01-06 00:00:00.000,1997-12-17 00:00:00.000,3,5.32,Rio de Janeiro,RJ,05454-876,Brazil
10771,ERNSH,9,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1998-01-02 00:00:00.000,2,11.19,Graz,NULL,8010,Austria
10772,LEHMS,3,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1997-12-19 00:00:00.000,2,91.28,Frankfurt a.M.,NULL,60528,Germany
10773,ERNSH,1,1997-12-11 00:00:00.000,1998-01-08 00:00:00.000,1997-12-16 00:00:00.000,3,96.43,Graz,NULL,8010,Austria
